order_id,material_name,material_code,quantity,unit_price,total_price,order_date,employee_id,status,region,is_free_text,Prediction,Probability
ORD-0101,television,544603778-2,19,770,14630,1/21/2025,EMP-018,Open,North,False,N,0.24
ORD-0373,bed,924658502-X,13,530,6890,3/4/2025,EMP-029,Cancelled,West,False,bed,0.99
ORD-0666,pillows,234111883-6,19,700,13300,8/9/2025,EMP-034,Closed,North,False,pillows,1.0
ORD-0529,brevisle smart oven,,9,620,5580,6/7/2025,EMP-032,Cancelled,East,True,oven,0.88
ORD-0918,kettle,709740462-0,7,820,5740,8/9/2025,EMP-034,Closed,North,False,kettle,0.97
ORD-0528,closet,594390988-5,11,940,10340,5/6/2025,EMP-031,Closed,South,False,N,0.23
ORD-0495,plants,239296311-8,8,690,5520,8/9/2025,EMP-034,Closed,North,False,plants,0.9
ORD-0301,knife,642491412-9,15,940,14100,3/23/2025,EMP-020,Cancelled,East,False,knife,1.0
ORD-0074,whisk,980036639-3,3,760,2280,1/2/2025,EMP-027,Open,South,False,whisk,0.97
ORD-0373,sink,653223938-0,17,820,13940,3/4/2025,EMP-029,Cancelled,West,False,sink,0.95
ORD-0847,rack,454818773-1,9,720,6480,9/10/2025,EMP-035,Cancelled,South,False,rack,0.94
ORD-0842,keys,080446485-5,9,810,7290,4/5/2025,EMP-030,Open,North,False,keys,1.0
ORD-0312,potato masher,248590984-9,16,930,14880,5/25/2025,EMP-022,Closed,North,False,potato masher,0.86
ORD-0261,grater,095046965-3,7,960,6720,8/28/2025,EMP-025,Closed,West,False,grater,0.99
ORD-0760,iron,220340584-8,10,570,5700,3/4/2025,EMP-029,Cancelled,West,False,iron,0.98
ORD-0866,computer,916593960-3,4,1000,4000,1/11/2025,EMP-036,Open,East,False,computer,0.84
ORD-0072,fabric softener,591246349-4,9,940,8460,8/28/2025,EMP-025,Closed,West,False,fabric softener,0.67
ORD-0197,ceiling fan,294891984-3,19,890,16910,7/8/2025,EMP-033,Open,West,False,ceiling fan,0.95
ORD-0406,wall art,461301507-3,11,980,10780,9/1/2025,EMP-026,Cancelled,North,False,wall art,0.69
ORD-0123,ccloc,,5,260,1300,5/25/2025,EMP-022,Closed,North,True,N,0.11
ORD-0619,garbage bags,808418777-5,5,630,3150,6/7/2025,EMP-032,Cancelled,East,False,garbage bags,0.98
ORD-0728,potato masher,248590984-9,13,930,12090,7/8/2025,EMP-033,Open,West,False,potato masher,0.86
ORD-0274,wi-fi router,993525470-4,18,850,15300,3/4/2025,EMP-029,Cancelled,West,False,wi-fi router,1.0
ORD-0200,cleaner,,16,420,6720,1/21/2025,EMP-018,Open,North,True,cleaner,0.93
ORD-0381,lamp,663027687-6,11,600,6600,2/3/2025,EMP-028,Closed,East,False,lamp,0.99
ORD-0879,curtains,025355772-0,1,760,760,5/15/2025,EMP-040,Closed,East,False,N,0.58
ORD-0231,bed,924658502-X,12,530,6360,5/25/2025,EMP-022,Closed,North,False,bed,0.99
ORD-0171,first aid kit,119998156-7,11,840,9240,8/28/2025,EMP-025,Closed,West,False,first aid kit,0.62
ORD-0216,computer,916593960-3,3,1000,3000,8/28/2025,EMP-025,Closed,West,False,computer,0.84
ORD-0969,iron,220340584-8,1,570,570,5/15/2025,EMP-040,Closed,East,False,iron,0.98
ORD-0784,sponges,510683927-0,13,530,6890,9/10/2025,EMP-035,Cancelled,South,False,N,0.11
ORD-0541,tovala smart oven,,5,770,3850,9/1/2025,EMP-026,Cancelled,North,True,oven,0.88
ORD-0068,trash bin,599313830-0,16,830,13280,4/5/2025,EMP-030,Open,North,False,trash bin,0.77
ORD-0248,curtains,025355772-0,15,760,11400,4/5/2025,EMP-030,Open,North,False,N,0.58
ORD-0178,sponges,510683927-0,8,530,4240,6/7/2025,EMP-032,Cancelled,East,False,N,0.11
ORD-0008,rack,454818773-1,16,720,11520,7/27/2025,EMP-024,Open,East,False,rack,0.94
ORD-0638,fire extinguisher,532330577-0,14,990,13860,7/8/2025,EMP-033,Open,West,False,fire extinguisher,0.87
ORD-0658,vitamix e310 explorian blender,,9,410,3690,9/10/2025,EMP-035,Cancelled,South,True,blender,0.81
ORD-0531,calendar,165706419-0,6,940,5640,8/28/2025,EMP-025,Closed,West,False,N,0.4
ORD-0599,ttoaster,,1,820,820,4/14/2025,EMP-039,Open,South,True,N,0.11
ORD-0020,grater,095046965-3,18,960,17280,1/21/2025,EMP-018,Open,North,False,grater,0.99
ORD-0307,grater,095046965-3,1,960,960,9/1/2025,EMP-026,Cancelled,North,False,grater,0.99
ORD-0058,keys,080446485-5,14,810,11340,3/4/2025,EMP-029,Cancelled,West,False,keys,1.0
ORD-0898,egg separator,651863187-2,2,900,1800,6/16/2025,EMP-041,Cancelled,West,False,egg separator,0.81
ORD-0443,blanket,843686442-5,17,740,12580,1/2/2025,EMP-027,Open,South,False,blanket,0.94
ORD-0091,pillows,234111883-6,4,700,2800,9/1/2025,EMP-026,Cancelled,North,False,pillows,1.0
ORD-0983,salt & pepper shakers,609097674-1,15,770,11550,1/11/2025,EMP-036,Open,East,False,salt & pepper shakers,0.9
ORD-0220,wall hooks,892341584-7,5,510,2550,3/23/2025,EMP-020,Cancelled,East,False,wall hooks,0.92
ORD-0223,peeler,178457739-1,8,790,6320,6/26/2025,EMP-023,Cancelled,South,False,peeler,0.99
ORD-0317,gloves,586130269-3,13,670,8710,1/2/2025,EMP-027,Open,South,False,gloves,0.68
ORD-0208,thermostat,708686037-9,15,580,8700,9/1/2025,EMP-026,Cancelled,North,False,thermostat,0.88
ORD-0205,garbage bags,808418777-5,19,630,11970,6/26/2025,EMP-023,Cancelled,South,False,garbage bags,0.98
ORD-0385,grater,095046965-3,11,960,10560,6/7/2025,EMP-032,Cancelled,East,False,grater,0.99
ORD-0138,headphones,173105724-5,14,910,12740,2/3/2025,EMP-028,Closed,East,False,headphones,0.9
ORD-0267,wall hooks,892341584-7,20,510,10200,5/6/2025,EMP-031,Closed,South,False,wall hooks,0.92
ORD-0755,sink,653223938-0,10,820,8200,7/8/2025,EMP-033,Open,West,False,sink,0.95
ORD-0428,lamp,663027687-6,18,600,10800,4/5/2025,EMP-030,Open,North,False,lamp,0.99
ORD-0979,sewing kit,745110210-6,20,980,19600,6/16/2025,EMP-041,Cancelled,West,False,sewing kit,0.67
ORD-0241,pots,117314282-7,5,570,2850,6/26/2025,EMP-023,Cancelled,South,False,pots,0.97
ORD-0914,fire extinguisher,532330577-0,11,990,10890,4/5/2025,EMP-030,Open,North,False,fire extinguisher,0.87
ORD-0176,wall hooks,892341584-7,20,510,10200,4/5/2025,EMP-030,Open,North,False,wall hooks,0.92
ORD-0331,refrigerator,282374831-8,15,580,8700,6/26/2025,EMP-023,Cancelled,South,False,N,0.11
ORD-0888,mitts,404975558-0,9,810,7290,5/15/2025,EMP-040,Closed,East,False,mitts,0.84
ORD-0704,dresser,389067558-1,2,870,1740,1/2/2025,EMP-027,Open,South,False,N,0.28
ORD-0351,document shredder,670801635-4,18,710,12780,8/28/2025,EMP-025,Closed,West,False,document shredder,0.82
ORD-0224,extension cord,213627902-5,16,840,13440,7/27/2025,EMP-024,Open,East,False,extension cord,0.73
ORD-0079,curtains,025355772-0,3,760,2280,6/7/2025,EMP-032,Cancelled,East,False,N,0.58
ORD-0259,plants,239296311-8,8,690,5520,6/7/2025,EMP-032,Cancelled,East,False,plants,0.9
ORD-0008,extension cord,213627902-5,19,840,15960,7/27/2025,EMP-024,Open,East,False,extension cord,0.73
ORD-0121,sewing kit,745110210-6,16,980,15680,3/23/2025,EMP-020,Cancelled,East,False,sewing kit,0.67
ORD-0312,first aid kit,119998156-7,14,840,11760,5/25/2025,EMP-022,Closed,North,False,first aid kit,0.62
ORD-0464,mitts,404975558-0,17,810,13770,4/5/2025,EMP-030,Open,North,False,mitts,0.84
ORD-0535,wall hooks,892341584-7,1,510,510,3/4/2025,EMP-029,Cancelled,West,False,wall hooks,0.92
ORD-0516,toaster,089324795-2,15,570,8550,2/3/2025,EMP-028,Closed,East,False,toaster,0.97
ORD-0940,egg svveparator,,18,780,14040,3/4/2025,EMP-029,Cancelled,West,True,N,0.39
ORD-0873,cleaner,725090208-3,3,900,2700,8/9/2025,EMP-034,Closed,North,False,cleaner,0.93
ORD-0972,curtains,025355772-0,2,760,1520,8/9/2025,EMP-034,Closed,North,False,N,0.58
ORD-0618,rug,462338743-7,8,680,5440,5/6/2025,EMP-031,Closed,South,False,rug,1.0
ORD-0609,tv remote,851653117-1,18,880,15840,5/6/2025,EMP-031,Closed,South,False,tv remote,0.68
ORD-0975,smoke detector,559164151-2,11,790,8690,2/12/2025,EMP-037,Closed,West,False,smoke detector,0.94
ORD-0470,cutting board,288099785-2,4,990,3960,1/2/2025,EMP-027,Open,South,False,cutting board,0.98
ORD-0685,hard drive,305257897-9,12,960,11520,9/10/2025,EMP-035,Cancelled,South,False,hard drive,0.99
ORD-0921,bed,924658502-X,20,530,10600,2/3/2025,EMP-028,Closed,East,False,bed,0.99
ORD-0418,brush,964499575-9,5,800,4000,3/4/2025,EMP-029,Cancelled,West,False,brush,0.93
ORD-0880,desk,873005134-7,3,910,2730,6/7/2025,EMP-032,Cancelled,East,False,desk,0.77
ORD-0971,vacuum cleaner,099608866-0,8,660,5280,7/8/2025,EMP-033,Open,West,False,cleaner,0.64
ORD-0839,cups,172931352-3,5,840,4200,1/11/2025,EMP-036,Open,East,False,cups,0.97
ORD-0850,desk,873005134-7,1,910,910,3/4/2025,EMP-029,Cancelled,West,False,desk,0.77
ORD-0430,wi-fi router,993525470-4,16,850,13600,6/26/2025,EMP-023,Cancelled,South,False,wi-fi router,1.0
ORD-0565,smoke detector,559164151-2,8,790,6320,6/7/2025,EMP-032,Cancelled,East,False,smoke detector,0.94
ORD-0252,philips airuryer xxgl,,12,540,6480,8/28/2025,EMP-025,Closed,West,True,N,0.11
ORD-0680,sponges,510683927-0,16,530,8480,4/5/2025,EMP-030,Open,North,False,N,0.11
ORD-0566,peeler,178457739-1,12,790,9480,7/8/2025,EMP-033,Open,West,False,peeler,0.99
ORD-0091,egg separator,651863187-2,8,900,7200,9/1/2025,EMP-026,Cancelled,North,False,egg separator,0.81
ORD-0190,bowls,657559368-2,1,880,880,9/1/2025,EMP-026,Cancelled,North,False,bowls,1.0
ORD-0559,tv remote,851653117-1,2,880,1760,9/10/2025,EMP-035,Cancelled,South,False,tv remote,0.68
ORD-0828,pans,483919353-3,17,620,10540,8/9/2025,EMP-034,Closed,North,False,pans,0.99
ORD-0911,jura e8 coffee machizee,,11,920,10120,1/2/2025,EMP-027,Open,South,True,N,0.11
ORD-0930,closet,594390988-5,7,940,6580,2/3/2025,EMP-028,Closed,East,False,N,0.23
ORD-0777,blender,579986412-3,5,750,3750,2/12/2025,EMP-037,Closed,West,False,blender,0.81
ORD-0427,mop and bucket,376004237-6,4,970,3880,3/4/2025,EMP-029,Cancelled,West,False,mop and bucket,0.97
ORD-0864,refrigerator,282374831-8,9,580,5220,8/9/2025,EMP-034,Closed,North,False,N,0.11
ORD-0414,closet,594390988-5,19,940,17860,8/28/2025,EMP-025,Closed,West,False,N,0.23
ORD-0339,organizer,914279681-4,1,700,700,5/6/2025,EMP-031,Closed,South,False,organizer,0.82
ORD-0324,brush,964499575-9,5,800,4000,8/28/2025,EMP-025,Closed,West,False,brush,0.93
ORD-0761,dryer sheets,815821672-2,9,940,8460,4/5/2025,EMP-030,Open,North,False,dryer sheets,0.72
ORD-0267,sewing kit,745110210-6,10,980,9800,5/6/2025,EMP-031,Closed,South,False,sewing kit,0.67
ORD-0311,rug,462338743-7,10,680,6800,4/24/2025,EMP-021,Open,West,False,rug,1.0
ORD-0452,thermostat,708686037-9,9,580,5220,1/2/2025,EMP-027,Open,South,False,thermostat,0.88
ORD-0952,pots,117314282-7,19,570,10830,6/7/2025,EMP-032,Cancelled,East,False,pots,0.97
ORD-0601,whisk,980036639-3,16,760,12160,6/26/2025,EMP-023,Cancelled,South,False,whisk,0.97
ORD-0267,scoop,241285508-0,5,530,2650,5/6/2025,EMP-031,Closed,South,False,scoop,0.77
ORD-0423,rolling pin,618866491-8,5,680,3400,8/28/2025,EMP-025,Closed,West,False,rolling pin,0.75
ORD-0876,magnets,122387572-5,10,990,9900,2/12/2025,EMP-037,Closed,West,False,magnets,0.99
ORD-0207,cutting board,288099785-2,11,990,10890,8/28/2025,EMP-025,Closed,West,False,cutting board,0.98
ORD-0970,spoon,522462286-7,10,650,6500,6/7/2025,EMP-032,Cancelled,East,False,N,0.51
ORD-0033,closet,594390988-5,10,940,9400,5/25/2025,EMP-022,Closed,North,False,N,0.23
ORD-0348,bathrobe,538526465-2,19,800,15200,5/6/2025,EMP-031,Closed,South,False,N,0.11
ORD-0968,paper,622062581-1,7,670,4690,4/14/2025,EMP-039,Open,South,False,paper,0.97
ORD-0788,nnotebook,,8,210,1680,4/14/2025,EMP-039,Open,South,True,N,0.11
ORD-0293,bed,924658502-X,13,530,6890,4/5/2025,EMP-030,Open,North,False,bed,0.99
ORD-0169,scoop,241285508-0,16,530,8480,6/7/2025,EMP-032,Cancelled,East,False,scoop,0.77
ORD-0814,cleaner,725090208-3,15,900,13500,3/4/2025,EMP-029,Cancelled,West,False,cleaner,0.93
ORD-0227,pillows,234111883-6,7,700,4900,1/2/2025,EMP-027,Open,South,False,pillows,1.0
ORD-0931,aerogarden bounty elite,,2,500,1000,3/4/2025,EMP-029,Cancelled,West,True,N,0.11
ORD-0900,dish soap dispenser,184484650-4,13,880,11440,8/28/2025,EMP-025,Closed,West,False,soap holder,0.72
ORD-0113,rug,462338743-7,13,680,8840,4/24/2025,EMP-021,Open,West,False,rug,1.0
ORD-0798,mirror,595523540-X,15,530,7950,5/15/2025,EMP-040,Closed,East,False,mirror,0.96
ORD-0684,garlic press,900394976-X,10,870,8700,8/9/2025,EMP-034,Closed,North,False,N,0.25
ORD-0193,iron,220340584-8,6,570,3420,3/4/2025,EMP-029,Cancelled,West,False,iron,0.98
ORD-0959,vase,437467670-8,19,690,13110,4/14/2025,EMP-039,Open,South,False,vase,0.98
ORD-0924,cuckoo crp-hs0657f rice ooker,,2,810,1620,5/6/2025,EMP-031,Closed,South,True,N,0.11
ORD-0369,plants,239296311-8,5,690,3450,8/9/2025,EMP-034,Closed,North,False,plants,0.9
ORD-0871,brush,964499575-9,3,800,2400,6/7/2025,EMP-032,Cancelled,East,False,brush,0.93
ORD-0224,thermostat,708686037-9,4,580,2320,7/27/2025,EMP-024,Open,East,False,thermostat,0.88
ORD-0627,chair,022690822-4,16,840,13440,5/6/2025,EMP-031,Closed,South,False,chair,1.0
ORD-0272,cups,172931352-3,19,840,15960,1/2/2025,EMP-027,Open,South,False,cups,0.97
ORD-0449,scoop,241285508-0,7,530,3710,7/8/2025,EMP-033,Open,West,False,scoop,0.77
ORD-0224,table,467050186-0,1,760,760,7/27/2025,EMP-024,Open,East,False,table,0.82
ORD-0411,ceiling fan,294891984-3,15,890,13350,5/25/2025,EMP-022,Closed,North,False,ceiling fan,0.95
ORD-0975,bowls,657559368-2,10,880,8800,2/12/2025,EMP-037,Closed,West,False,bowls,1.0
ORD-0714,computer,916593960-3,5,1000,5000,2/3/2025,EMP-028,Closed,East,False,computer,0.84
ORD-0038,doorbell,753298946-1,3,930,2790,1/2/2025,EMP-027,Open,South,False,doorbell,0.79
ORD-0941,blender,579986412-3,10,750,7500,4/5/2025,EMP-030,Open,North,False,blender,0.81
ORD-0342,headphones,173105724-5,15,910,13650,8/28/2025,EMP-025,Closed,West,False,headphones,0.9
ORD-0461,oven,033826904-5,17,640,10880,1/2/2025,EMP-027,Open,South,False,oven,0.75
ORD-0308,potato masher,248590984-9,13,930,12090,1/2/2025,EMP-027,Open,South,False,potato masher,0.86
ORD-0243,grater,,12,300,3600,8/28/2025,EMP-025,Closed,West,True,grater,0.99
ORD-0263,organizer,914279681-4,6,700,4200,1/2/2025,EMP-027,Open,South,False,organizer,0.82
ORD-0841,ladle,094494303-9,19,700,13300,3/4/2025,EMP-029,Cancelled,West,False,ladle,0.84
ORD-0145,extension cord,213627902-5,9,840,7560,9/1/2025,EMP-026,Cancelled,North,False,extension cord,0.73
ORD-0376,post-it notes,999861710-3,9,890,8010,6/7/2025,EMP-032,Cancelled,East,False,post-it notes,0.97
ORD-0852,microwave,340193091-5,6,820,4920,5/6/2025,EMP-031,Closed,South,False,microwave,0.96
ORD-0695,keys,080446485-5,10,810,8100,1/11/2025,EMP-036,Open,East,False,keys,1.0
ORD-0915,computer,916593960-3,15,1000,15000,5/6/2025,EMP-031,Closed,South,False,computer,0.84
ORD-0391,cleaner,725090208-3,8,900,7200,3/4/2025,EMP-029,Cancelled,West,False,cleaner,0.93
ORD-0820,kettle,709740462-0,1,820,820,9/1/2025,EMP-026,Cancelled,North,False,kettle,0.97
ORD-0747,brush,964499575-9,17,800,13600,8/9/2025,EMP-034,Closed,North,False,brush,0.93
ORD-0184,lamp,663027687-6,8,600,4800,3/4/2025,EMP-029,Cancelled,West,False,lamp,0.99
ORD-0285,dustpan,643930835-1,7,640,4480,5/6/2025,EMP-031,Closed,South,False,N,0.11
ORD-0042,meat tenderizer,854302527-3,6,560,3360,5/25/2025,EMP-022,Closed,North,False,meat tenderizer,0.74
ORD-0570,blanket,843686442-5,11,740,8140,2/3/2025,EMP-028,Closed,East,False,blanket,0.94
ORD-0642,fabric softener,591246349-4,16,940,15040,2/3/2025,EMP-028,Closed,East,False,fabric softener,0.67
ORD-0965,sponges,510683927-0,3,530,1590,1/11/2025,EMP-036,Open,East,False,N,0.11
ORD-0454,curtains,025355772-0,4,760,3040,3/4/2025,EMP-029,Cancelled,West,False,N,0.58
ORD-0116,tv remote,851653117-1,18,880,15840,7/27/2025,EMP-024,Open,East,False,tv remote,0.68
ORD-0546,brush,964499575-9,16,800,12800,5/6/2025,EMP-031,Closed,South,False,brush,0.93
ORD-0330,rolling pin,618866491-8,2,680,1360,5/25/2025,EMP-022,Closed,North,False,rolling pin,0.75
ORD-0315,ecozy smart nugget ice maker,,6,700,4200,8/28/2025,EMP-025,Closed,West,True,N,0.41
ORD-0692,rmg,,13,240,3120,7/8/2025,EMP-033,Open,West,True,N,0.11
ORD-0737,toothbrush holder,187586370-2,4,970,3880,7/8/2025,EMP-033,Open,West,False,toothbrush holder,0.81
ORD-0814,vase,437467670-8,8,690,5520,3/4/2025,EMP-029,Cancelled,West,False,vase,0.98
ORD-0276,tv remote,851653117-1,4,880,3520,5/6/2025,EMP-031,Closed,South,False,tv remote,0.68
ORD-0779,iron,220340584-8,15,570,8550,4/14/2025,EMP-039,Open,South,False,iron,0.98
ORD-0054,rug,,12,840,10080,8/28/2025,EMP-025,Closed,West,True,rug,1.0
ORD-0245,sewing kit,745110210-6,7,980,6860,1/2/2025,EMP-027,Open,South,False,sewing kit,0.67
ORD-0905,toothbrush holder,,20,830,16600,4/5/2025,EMP-030,Open,North,True,toothbrush holder,0.81
ORD-0238,mcater+ smart thermotmeter,,7,740,5180,3/4/2025,EMP-029,Cancelled,West,True,N,0.12
ORD-0804,calendar,165706419-0,14,940,13160,2/3/2025,EMP-028,Closed,East,False,N,0.4
ORD-0685,luggage,031900911-4,12,520,6240,9/10/2025,EMP-035,Cancelled,South,False,N,0.36
ORD-0056,grater,095046965-3,19,960,18240,1/2/2025,EMP-027,Open,South,False,grater,0.99
ORD-0424,desk,873005134-7,10,910,9100,9/1/2025,EMP-026,Cancelled,North,False,desk,0.77
ORD-0433,shampoo and conditioner,064144339-0,19,840,15960,9/1/2025,EMP-026,Cancelled,North,False,shampoo and conditioner,0.64
ORD-0452,iron,220340584-8,14,570,7980,1/2/2025,EMP-027,Open,South,False,iron,0.98
ORD-0702,book,568190630-2,12,580,6960,8/28/2025,EMP-025,Closed,West,False,N,0.21
ORD-0329,luggage,031900911-4,6,520,3120,4/5/2025,EMP-030,Open,North,False,N,0.36
ORD-0595,eebd,,4,250,1000,9/10/2025,EMP-035,Cancelled,South,True,N,0.11
ORD-0728,peeler,178457739-1,9,790,7110,7/8/2025,EMP-033,Open,West,False,peeler,0.99
ORD-0537,tv remote,851653117-1,8,880,7040,5/6/2025,EMP-031,Closed,South,False,tv remote,0.68
ORD-0514,wipes,883506337-X,15,840,12600,9/1/2025,EMP-026,Cancelled,North,False,wipes,0.92
ORD-0421,dihs soap dispense,,6,510,3060,6/26/2025,EMP-023,Cancelled,South,True,soap holder,0.65
ORD-0506,desk,873005134-7,12,910,10920,1/2/2025,EMP-027,Open,South,False,desk,0.77
ORD-0776,headphones,173105724-5,18,910,16380,1/11/2025,EMP-036,Open,East,False,headphones,0.9
ORD-0249,ice tray,137224100-0,19,870,16530,5/6/2025,EMP-031,Closed,South,False,ice tray,0.81
ORD-0598,sewing kit,745110210-6,7,980,6860,3/13/2025,EMP-038,Cancelled,North,False,sewing kit,0.67
ORD-0363,sewing kit,745110210-6,10,980,9800,2/3/2025,EMP-028,Closed,East,False,sewing kit,0.67
ORD-0511,can opener,974835936-0,13,710,9230,6/26/2025,EMP-023,Cancelled,South,False,can opener,0.91
ORD-0338,tongs,734549797-6,13,690,8970,4/5/2025,EMP-030,Open,North,False,tongs,0.99
ORD-0765,toilet,054326310-X,19,920,17480,8/9/2025,EMP-034,Closed,North,False,toilet,0.78
ORD-0776,grater,095046965-3,16,960,15360,1/11/2025,EMP-036,Open,East,False,grater,0.99
ORD-0367,curtains,025355772-0,2,760,1520,6/7/2025,EMP-032,Cancelled,East,False,N,0.58
ORD-0189,hairdryer,444723983-3,15,780,11700,8/9/2025,EMP-034,Closed,North,False,N,0.11
ORD-0506,bowls,657559368-2,18,880,15840,1/2/2025,EMP-027,Open,South,False,bowls,1.0
ORD-0247,dustpan,643930835-1,9,640,5760,3/4/2025,EMP-029,Cancelled,West,False,N,0.11
ORD-0222,sponges,510683927-0,4,530,2120,5/25/2025,EMP-022,Closed,North,False,N,0.11
ORD-0764,toothbrush holder,187586370-2,17,970,16490,7/8/2025,EMP-033,Open,West,False,toothbrush holder,0.81
ORD-0098,keys,080446485-5,5,810,4050,7/8/2025,EMP-033,Open,West,False,keys,1.0
ORD-0100,towel,128737223-6,12,590,7080,9/20/2025,EMP-017,Cancelled,West,False,towel,0.71
ORD-0459,garlic press,900394976-X,10,870,8700,8/9/2025,EMP-034,Closed,North,False,N,0.25
ORD-0798,ladle,094494303-9,12,700,8400,5/15/2025,EMP-040,Closed,East,False,ladle,0.84
ORD-0889,organizer,914279681-4,9,700,6300,6/16/2025,EMP-041,Cancelled,West,False,organizer,0.82
ORD-0816,post-it notes,999861710-3,12,890,10680,5/6/2025,EMP-031,Closed,South,False,post-it notes,0.97
ORD-0433,book,568190630-2,5,580,2900,9/1/2025,EMP-026,Cancelled,North,False,N,0.21
ORD-0201,iron,220340584-8,8,570,4560,2/22/2025,EMP-019,Closed,South,False,iron,0.98
ORD-0540,grater,095046965-3,17,960,16320,8/28/2025,EMP-025,Closed,West,False,grater,0.99
ORD-0338,garlic press,900394976-X,5,870,4350,4/5/2025,EMP-030,Open,North,False,N,0.25
ORD-0785,wall hooks,892341584-7,1,510,510,1/11/2025,EMP-036,Open,East,False,wall hooks,0.92
ORD-0402,rack,454818773-1,10,720,7200,5/25/2025,EMP-022,Closed,North,False,rack,0.94
ORD-0954,wall hooks,892341584-7,11,510,5610,8/9/2025,EMP-034,Closed,North,False,wall hooks,0.92
ORD-0555,clock,168566935-2,17,650,11050,5/6/2025,EMP-031,Closed,South,False,clock,1.0
ORD-0671,cutting board,288099785-2,8,990,7920,4/5/2025,EMP-030,Open,North,False,cutting board,0.98
ORD-0350,keys,080446485-5,1,810,810,7/27/2025,EMP-024,Open,East,False,keys,1.0
ORD-0150,keys,080446485-5,13,810,10530,5/25/2025,EMP-022,Closed,North,False,keys,1.0
ORD-0198,wipes,883506337-X,16,840,13440,8/9/2025,EMP-034,Closed,North,False,wipes,0.92
ORD-0763,calendar,165706419-0,20,940,18800,6/7/2025,EMP-032,Cancelled,East,False,N,0.4
ORD-0326,tongs,734549797-6,4,690,2760,1/2/2025,EMP-027,Open,South,False,tongs,0.99
ORD-0609,document shredder,670801635-4,10,710,7100,5/6/2025,EMP-031,Closed,South,False,document shredder,0.82
ORD-0250,first aid kit,119998156-7,6,840,5040,6/26/2025,EMP-023,Cancelled,South,False,first aid kit,0.62
ORD-0205,toothbkrush holder,,9,390,3510,6/26/2025,EMP-023,Cancelled,South,True,N,0.29
ORD-0210,post-it notes,999861710-3,18,890,16020,2/22/2025,EMP-019,Closed,South,False,post-it notes,0.97
ORD-0079,luggage,031900911-4,9,520,4680,6/7/2025,EMP-032,Cancelled,East,False,N,0.36
ORD-0469,fire extinguisher,532330577-0,14,990,13860,9/10/2025,EMP-035,Cancelled,South,False,fire extinguisher,0.87
ORD-0134,paper,622062581-1,1,670,670,7/27/2025,EMP-024,Open,East,False,paper,0.97
ORD-0708,pillows,234111883-6,13,700,9100,5/6/2025,EMP-031,Closed,South,False,pillows,1.0
ORD-0438,dustpan,643930835-1,12,640,7680,5/6/2025,EMP-031,Closed,South,False,N,0.11
ORD-0159,toaster,089324795-2,8,570,4560,5/6/2025,EMP-031,Closed,South,False,toaster,0.97
ORD-0800,bed,924658502-X,2,530,1060,7/27/2025,EMP-024,Open,East,False,bed,0.99
ORD-0469,knife,642491412-9,17,940,15980,9/10/2025,EMP-035,Cancelled,South,False,knife,1.0
ORD-0882,printer,657655002-2,15,720,10800,8/9/2025,EMP-034,Closed,North,False,printer,0.98
